cod,message,cnt,list_0_dt,list_0_main_temp,list_0_main_temp_min,list_0_main_temp_max,list_0_main_pressure,list_0_main_sea_level,list_0_main_grnd_level,list_0_main_humidity,list_0_main_temp_kf,list_0_weather_0_id,list_0_weather_0_main,list_0_weather_0_description,list_0_weather_0_icon,list_0_clouds_all,list_0_wind_speed,list_0_wind_deg,list_0_sys_pod,list_0_dt_txt,list_1_dt,list_1_main_temp,list_1_main_temp_min,list_1_main_temp_max,list_1_main_pressure,list_1_main_sea_level,list_1_main_grnd_level,list_1_main_humidity,list_1_main_temp_kf,list_1_weather_0_id,list_1_weather_0_main,list_1_weather_0_description,list_1_weather_0_icon,list_1_clouds_all,list_1_wind_speed,list_1_wind_deg,list_1_rain_3h,list_1_sys_pod,list_1_dt_txt,list_2_dt,list_2_main_temp,list_2_main_temp_min,list_2_main_temp_max,list_2_main_pressure,list_2_main_sea_level,list_2_main_grnd_level,list_2_main_humidity,list_2_main_temp_kf,list_2_weather_0_id,list_2_weather_0_main,list_2_weather_0_description,list_2_weather_0_icon,list_2_clouds_all,list_2_wind_speed,list_2_wind_deg,list_2_sys_pod,list_2_dt_txt,list_3_dt,list_3_main_temp,list_3_main_temp_min,list_3_main_temp_max,list_3_main_pressure,list_3_main_sea_level,list_3_main_grnd_level,list_3_main_humidity,list_3_main_temp_kf,list_3_weather_0_id,list_3_weather_0_main,list_3_weather_0_description,list_3_weather_0_icon,list_3_clouds_all,list_3_wind_speed,list_3_wind_deg,list_3_sys_pod,list_3_dt_txt,list_4_dt,list_4_main_temp,list_4_main_temp_min,list_4_main_temp_max,list_4_main_pressure,list_4_main_sea_level,list_4_main_grnd_level,list_4_main_humidity,list_4_main_temp_kf,list_4_weather_0_id,list_4_weather_0_main,list_4_weather_0_description,list_4_weather_0_icon,list_4_clouds_all,list_4_wind_speed,list_4_wind_deg,list_4_sys_pod,list_4_dt_txt,list_5_dt,list_5_main_temp,list_5_main_temp_min,list_5_main_temp_max,list_5_main_pressure,list_5_main_sea_level,list_5_main_grnd_level,list_5_main_humidity,list_5_main_temp_kf,list_5_weather_0_id,list_5_weather_0_main,list_5_weather_0_description,list_5_weather_0_icon,list_5_clouds_all,list_5_wind_speed,list_5_wind_deg,list_5_sys_pod,list_5_dt_txt,list_6_dt,list_6_main_temp,list_6_main_temp_min,list_6_main_temp_max,list_6_main_pressure,list_6_main_sea_level,list_6_main_grnd_level,list_6_main_humidity,list_6_main_temp_kf,list_6_weather_0_id,list_6_weather_0_main,list_6_weather_0_description,list_6_weather_0_icon,list_6_clouds_all,list_6_wind_speed,list_6_wind_deg,list_6_sys_pod,list_6_dt_txt,list_7_dt,list_7_main_temp,list_7_main_temp_min,list_7_main_temp_max,list_7_main_pressure,list_7_main_sea_level,list_7_main_grnd_level,list_7_main_humidity,list_7_main_temp_kf,list_7_weather_0_id,list_7_weather_0_main,list_7_weather_0_description,list_7_weather_0_icon,list_7_clouds_all,list_7_wind_speed,list_7_wind_deg,list_7_sys_pod,list_7_dt_txt,list_8_dt,list_8_main_temp,list_8_main_temp_min,list_8_main_temp_max,list_8_main_pressure,list_8_main_sea_level,list_8_main_grnd_level,list_8_main_humidity,list_8_main_temp_kf,list_8_weather_0_id,list_8_weather_0_main,list_8_weather_0_description,list_8_weather_0_icon,list_8_clouds_all,list_8_wind_speed,list_8_wind_deg,list_8_sys_pod,list_8_dt_txt,list_9_dt,list_9_main_temp,list_9_main_temp_min,list_9_main_temp_max,list_9_main_pressure,list_9_main_sea_level,list_9_main_grnd_level,list_9_main_humidity,list_9_main_temp_kf,list_9_weather_0_id,list_9_weather_0_main,list_9_weather_0_description,list_9_weather_0_icon,list_9_clouds_all,list_9_wind_speed,list_9_wind_deg,list_9_sys_pod,list_9_dt_txt,list_10_dt,list_10_main_temp,list_10_main_temp_min,list_10_main_temp_max,list_10_main_pressure,list_10_main_sea_level,list_10_main_grnd_level,list_10_main_humidity,list_10_main_temp_kf,list_10_weather_0_id,list_10_weather_0_main,list_10_weather_0_description,list_10_weather_0_icon,list_10_clouds_all,list_10_wind_speed,list_10_wind_deg,list_10_sys_pod,list_10_dt_txt,list_11_dt,list_11_main_temp,list_11_main_temp_min,list_11_main_temp_max,list_11_main_pressure,list_11_main_sea_level,list_11_main_grnd_level,list_11_main_humidity,list_11_main_temp_kf,list_11_weather_0_id,list_11_weather_0_main,list_11_weather_0_description,list_11_weather_0_icon,list_11_clouds_all,list_11_wind_speed,list_11_wind_deg,list_11_sys_pod,list_11_dt_txt,list_12_dt,list_12_main_temp,list_12_main_temp_min,list_12_main_temp_max,list_12_main_pressure,list_12_main_sea_level,list_12_main_grnd_level,list_12_main_humidity,list_12_main_temp_kf,list_12_weather_0_id,list_12_weather_0_main,list_12_weather_0_description,list_12_weather_0_icon,list_12_clouds_all,list_12_wind_speed,list_12_wind_deg,list_12_sys_pod,list_12_dt_txt,list_13_dt,list_13_main_temp,list_13_main_temp_min,list_13_main_temp_max,list_13_main_pressure,list_13_main_sea_level,list_13_main_grnd_level,list_13_main_humidity,list_13_main_temp_kf,list_13_weather_0_id,list_13_weather_0_main,list_13_weather_0_description,list_13_weather_0_icon,list_13_clouds_all,list_13_wind_speed,list_13_wind_deg,list_13_sys_pod,list_13_dt_txt,list_14_dt,list_14_main_temp,list_14_main_temp_min,list_14_main_temp_max,list_14_main_pressure,list_14_main_sea_level,list_14_main_grnd_level,list_14_main_humidity,list_14_main_temp_kf,list_14_weather_0_id,list_14_weather_0_main,list_14_weather_0_description,list_14_weather_0_icon,list_14_clouds_all,list_14_wind_speed,list_14_wind_deg,list_14_sys_pod,list_14_dt_txt,list_15_dt,list_15_main_temp,list_15_main_temp_min,list_15_main_temp_max,list_15_main_pressure,list_15_main_sea_level,list_15_main_grnd_level,list_15_main_humidity,list_15_main_temp_kf,list_15_weather_0_id,list_15_weather_0_main,list_15_weather_0_description,list_15_weather_0_icon,list_15_clouds_all,list_15_wind_speed,list_15_wind_deg,list_15_sys_pod,list_15_dt_txt,list_16_dt,list_16_main_temp,list_16_main_temp_min,list_16_main_temp_max,list_16_main_pressure,list_16_main_sea_level,list_16_main_grnd_level,list_16_main_humidity,list_16_main_temp_kf,list_16_weather_0_id,list_16_weather_0_main,list_16_weather_0_description,list_16_weather_0_icon,list_16_clouds_all,list_16_wind_speed,list_16_wind_deg,list_16_sys_pod,list_16_dt_txt,list_17_dt,list_17_main_temp,list_17_main_temp_min,list_17_main_temp_max,list_17_main_pressure,list_17_main_sea_level,list_17_main_grnd_level,list_17_main_humidity,list_17_main_temp_kf,list_17_weather_0_id,list_17_weather_0_main,list_17_weather_0_description,list_17_weather_0_icon,list_17_clouds_all,list_17_wind_speed,list_17_wind_deg,list_17_sys_pod,list_17_dt_txt,list_18_dt,list_18_main_temp,list_18_main_temp_min,list_18_main_temp_max,list_18_main_pressure,list_18_main_sea_level,list_18_main_grnd_level,list_18_main_humidity,list_18_main_temp_kf,list_18_weather_0_id,list_18_weather_0_main,list_18_weather_0_description,list_18_weather_0_icon,list_18_clouds_all,list_18_wind_speed,list_18_wind_deg,list_18_sys_pod,list_18_dt_txt,list_19_dt,list_19_main_temp,list_19_main_temp_min,list_19_main_temp_max,list_19_main_pressure,list_19_main_sea_level,list_19_main_grnd_level,list_19_main_humidity,list_19_main_temp_kf,list_19_weather_0_id,list_19_weather_0_main,list_19_weather_0_description,list_19_weather_0_icon,list_19_clouds_all,list_19_wind_speed,list_19_wind_deg,list_19_sys_pod,list_19_dt_txt,list_20_dt,list_20_main_temp,list_20_main_temp_min,list_20_main_temp_max,list_20_main_pressure,list_20_main_sea_level,list_20_main_grnd_level,list_20_main_humidity,list_20_main_temp_kf,list_20_weather_0_id,list_20_weather_0_main,list_20_weather_0_description,list_20_weather_0_icon,list_20_clouds_all,list_20_wind_speed,list_20_wind_deg,list_20_sys_pod,list_20_dt_txt,list_21_dt,list_21_main_temp,list_21_main_temp_min,list_21_main_temp_max,list_21_main_pressure,list_21_main_sea_level,list_21_main_grnd_level,list_21_main_humidity,list_21_main_temp_kf,list_21_weather_0_id,list_21_weather_0_main,list_21_weather_0_description,list_21_weather_0_icon,list_21_clouds_all,list_21_wind_speed,list_21_wind_deg,list_21_sys_pod,list_21_dt_txt,list_22_dt,list_22_main_temp,list_22_main_temp_min,list_22_main_temp_max,list_22_main_pressure,list_22_main_sea_level,list_22_main_grnd_level,list_22_main_humidity,list_22_main_temp_kf,list_22_weather_0_id,list_22_weather_0_main,list_22_weather_0_description,list_22_weather_0_icon,list_22_clouds_all,list_22_wind_speed,list_22_wind_deg,list_22_sys_pod,list_22_dt_txt,list_23_dt,list_23_main_temp,list_23_main_temp_min,list_23_main_temp_max,list_23_main_pressure,list_23_main_sea_level,list_23_main_grnd_level,list_23_main_humidity,list_23_main_temp_kf,list_23_weather_0_id,list_23_weather_0_main,list_23_weather_0_description,list_23_weather_0_icon,list_23_clouds_all,list_23_wind_speed,list_23_wind_deg,list_23_sys_pod,list_23_dt_txt,list_24_dt,list_24_main_temp,list_24_main_temp_min,list_24_main_temp_max,list_24_main_pressure,list_24_main_sea_level,list_24_main_grnd_level,list_24_main_humidity,list_24_main_temp_kf,list_24_weather_0_id,list_24_weather_0_main,list_24_weather_0_description,list_24_weather_0_icon,list_24_clouds_all,list_24_wind_speed,list_24_wind_deg,list_24_sys_pod,list_24_dt_txt,list_25_dt,list_25_main_temp,list_25_main_temp_min,list_25_main_temp_max,list_25_main_pressure,list_25_main_sea_level,list_25_main_grnd_level,list_25_main_humidity,list_25_main_temp_kf,list_25_weather_0_id,list_25_weather_0_main,list_25_weather_0_description,list_25_weather_0_icon,list_25_clouds_all,list_25_wind_speed,list_25_wind_deg,list_25_sys_pod,list_25_dt_txt,list_26_dt,list_26_main_temp,list_26_main_temp_min,list_26_main_temp_max,list_26_main_pressure,list_26_main_sea_level,list_26_main_grnd_level,list_26_main_humidity,list_26_main_temp_kf,list_26_weather_0_id,list_26_weather_0_main,list_26_weather_0_description,list_26_weather_0_icon,list_26_clouds_all,list_26_wind_speed,list_26_wind_deg,list_26_sys_pod,list_26_dt_txt,list_27_dt,list_27_main_temp,list_27_main_temp_min,list_27_main_temp_max,list_27_main_pressure,list_27_main_sea_level,list_27_main_grnd_level,list_27_main_humidity,list_27_main_temp_kf,list_27_weather_0_id,list_27_weather_0_main,list_27_weather_0_description,list_27_weather_0_icon,list_27_clouds_all,list_27_wind_speed,list_27_wind_deg,list_27_sys_pod,list_27_dt_txt,list_28_dt,list_28_main_temp,list_28_main_temp_min,list_28_main_temp_max,list_28_main_pressure,list_28_main_sea_level,list_28_main_grnd_level,list_28_main_humidity,list_28_main_temp_kf,list_28_weather_0_id,list_28_weather_0_main,list_28_weather_0_description,list_28_weather_0_icon,list_28_clouds_all,list_28_wind_speed,list_28_wind_deg,list_28_sys_pod,list_28_dt_txt,list_29_dt,list_29_main_temp,list_29_main_temp_min,list_29_main_temp_max,list_29_main_pressure,list_29_main_sea_level,list_29_main_grnd_level,list_29_main_humidity,list_29_main_temp_kf,list_29_weather_0_id,list_29_weather_0_main,list_29_weather_0_description,list_29_weather_0_icon,list_29_clouds_all,list_29_wind_speed,list_29_wind_deg,list_29_sys_pod,list_29_dt_txt,list_30_dt,list_30_main_temp,list_30_main_temp_min,list_30_main_temp_max,list_30_main_pressure,list_30_main_sea_level,list_30_main_grnd_level,list_30_main_humidity,list_30_main_temp_kf,list_30_weather_0_id,list_30_weather_0_main,list_30_weather_0_description,list_30_weather_0_icon,list_30_clouds_all,list_30_wind_speed,list_30_wind_deg,list_30_sys_pod,list_30_dt_txt,list_31_dt,list_31_main_temp,list_31_main_temp_min,list_31_main_temp_max,list_31_main_pressure,list_31_main_sea_level,list_31_main_grnd_level,list_31_main_humidity,list_31_main_temp_kf,list_31_weather_0_id,list_31_weather_0_main,list_31_weather_0_description,list_31_weather_0_icon,list_31_clouds_all,list_31_wind_speed,list_31_wind_deg,list_31_sys_pod,list_31_dt_txt,list_32_dt,list_32_main_temp,list_32_main_temp_min,list_32_main_temp_max,list_32_main_pressure,list_32_main_sea_level,list_32_main_grnd_level,list_32_main_humidity,list_32_main_temp_kf,list_32_weather_0_id,list_32_weather_0_main,list_32_weather_0_description,list_32_weather_0_icon,list_32_clouds_all,list_32_wind_speed,list_32_wind_deg,list_32_rain_3h,list_32_sys_pod,list_32_dt_txt,list_33_dt,list_33_main_temp,list_33_main_temp_min,list_33_main_temp_max,list_33_main_pressure,list_33_main_sea_level,list_33_main_grnd_level,list_33_main_humidity,list_33_main_temp_kf,list_33_weather_0_id,list_33_weather_0_main,list_33_weather_0_description,list_33_weather_0_icon,list_33_clouds_all,list_33_wind_speed,list_33_wind_deg,list_33_rain_3h,list_33_sys_pod,list_33_dt_txt,list_34_dt,list_34_main_temp,list_34_main_temp_min,list_34_main_temp_max,list_34_main_pressure,list_34_main_sea_level,list_34_main_grnd_level,list_34_main_humidity,list_34_main_temp_kf,list_34_weather_0_id,list_34_weather_0_main,list_34_weather_0_description,list_34_weather_0_icon,list_34_clouds_all,list_34_wind_speed,list_34_wind_deg,list_34_rain_3h,list_34_sys_pod,list_34_dt_txt,list_35_dt,list_35_main_temp,list_35_main_temp_min,list_35_main_temp_max,list_35_main_pressure,list_35_main_sea_level,list_35_main_grnd_level,list_35_main_humidity,list_35_main_temp_kf,list_35_weather_0_id,list_35_weather_0_main,list_35_weather_0_description,list_35_weather_0_icon,list_35_clouds_all,list_35_wind_speed,list_35_wind_deg,list_35_rain_3h,list_35_sys_pod,list_35_dt_txt,list_36_dt,list_36_main_temp,list_36_main_temp_min,list_36_main_temp_max,list_36_main_pressure,list_36_main_sea_level,list_36_main_grnd_level,list_36_main_humidity,list_36_main_temp_kf,list_36_weather_0_id,list_36_weather_0_main,list_36_weather_0_description,list_36_weather_0_icon,list_36_clouds_all,list_36_wind_speed,list_36_wind_deg,list_36_rain_3h,list_36_sys_pod,list_36_dt_txt,list_37_dt,list_37_main_temp,list_37_main_temp_min,list_37_main_temp_max,list_37_main_pressure,list_37_main_sea_level,list_37_main_grnd_level,list_37_main_humidity,list_37_main_temp_kf,list_37_weather_0_id,list_37_weather_0_main,list_37_weather_0_description,list_37_weather_0_icon,list_37_clouds_all,list_37_wind_speed,list_37_wind_deg,list_37_sys_pod,list_37_dt_txt,list_38_dt,list_38_main_temp,list_38_main_temp_min,list_38_main_temp_max,list_38_main_pressure,list_38_main_sea_level,list_38_main_grnd_level,list_38_main_humidity,list_38_main_temp_kf,list_38_weather_0_id,list_38_weather_0_main,list_38_weather_0_description,list_38_weather_0_icon,list_38_clouds_all,list_38_wind_speed,list_38_wind_deg,list_38_sys_pod,list_38_dt_txt,list_39_dt,list_39_main_temp,list_39_main_temp_min,list_39_main_temp_max,list_39_main_pressure,list_39_main_sea_level,list_39_main_grnd_level,list_39_main_humidity,list_39_main_temp_kf,list_39_weather_0_id,list_39_weather_0_main,list_39_weather_0_description,list_39_weather_0_icon,list_39_clouds_all,list_39_wind_speed,list_39_wind_deg,list_39_rain_3h,list_39_sys_pod,list_39_dt_txt,city_id,city_name,city_coord_lat,city_coord_lon,city_country,city_population,city_timezone,city_sunrise,city_sunset
200,0,40,1575298800,278.13,277.18,278.13,1019,1019,1013,83,0.95,804,Clouds,overcast clouds,04n,100,5.23,271,n,2019-12-02 15:00:00,1575309600,277.72,277.01,277.72,1021,1021,1015,84,0.71,500,Rain,light rain,10n,94,5.09,293,0.44,n,2019-12-02 18:00:00,1575320400,275.82,275.34,275.82,1022,1022,1016,85,0.48,803,Clouds,broken clouds,04n,69,4.31,295,n,2019-12-02 21:00:00,1575331200,274.42,274.18,274.42,1025,1025,1019,87,0.24,802,Clouds,scattered clouds,03n,39,3.4,296,n,2019-12-03 00:00:00,1575342000,273.74,273.74,273.74,1025,1025,1019,87,0,804,Clouds,overcast clouds,04n,98,2.36,299,n,2019-12-03 03:00:00,1575352800,272.97,272.97,272.97,1027,1027,1021,89,0,802,Clouds,scattered clouds,03n,49,1.85,277,n,2019-12-03 06:00:00,1575363600,274.33,274.33,274.33,1026,1026,1021,83,0,803,Clouds,broken clouds,04d,77,2.08,256,d,2019-12-03 09:00:00,1575374400,276.59,276.59,276.59,1026,1026,1021,80,0,804,Clouds,overcast clouds,04d,89,2.44,234,d,2019-12-03 12:00:00,1575385200,276.16,276.16,276.16,1024,1024,1019,92,0,804,Clouds,overcast clouds,04n,91,2.85,236,n,2019-12-03 15:00:00,1575396000,277.22,277.22,277.22,1025,1025,1019,95,0,804,Clouds,overcast clouds,04n,95,3.43,249,n,2019-12-03 18:00:00,1575406800,277.86,277.86,277.86,1025,1025,1019,94,0,804,Clouds,overcast clouds,04n,100,4.54,266,n,2019-12-03 21:00:00,1575417600,277.02,277.02,277.02,1025,1025,1019,93,0,804,Clouds,overcast clouds,04n,90,3.46,240,n,2019-12-04 00:00:00,1575428400,277.07,277.07,277.07,1024,1024,1018,90,0,803,Clouds,broken clouds,04n,78,3.75,240,n,2019-12-04 03:00:00,1575439200,277.22,277.22,277.22,1024,1024,1018,88,0,804,Clouds,overcast clouds,04n,89,2.9,239,n,2019-12-04 06:00:00,1575450000,277.28,277.28,277.28,1024,1024,1018,83,0,804,Clouds,overcast clouds,04d,95,3.08,240,d,2019-12-04 09:00:00,1575460800,278.91,278.91,278.91,1024,1024,1018,74,0,803,Clouds,broken clouds,04d,67,2.74,222,d,2019-12-04 12:00:00,1575471600,277.54,277.54,277.54,1022,1022,1016,84,0,800,Clear,clear sky,01n,0,2.21,196,n,2019-12-04 15:00:00,1575482400,276.46,276.46,276.46,1023,1023,1017,85,0,800,Clear,clear sky,01n,0,2.21,185,n,2019-12-04 18:00:00,1575493200,275.46,275.46,275.46,1023,1023,1017,82,0,800,Clear,clear sky,01n,0,2.21,169,n,2019-12-04 21:00:00,1575504000,274.58,274.58,274.58,1022,1022,1016,76,0,800,Clear,clear sky,01n,0,2.31,162,n,2019-12-05 00:00:00,1575514800,273.46,273.46,273.46,1021,1021,1015,77,0,800,Clear,clear sky,01n,0,2.79,169,n,2019-12-05 03:00:00,1575525600,272.9,272.9,272.9,1021,1021,1014,78,0,800,Clear,clear sky,01n,0,3.01,174,n,2019-12-05 06:00:00,1575536400,274.58,274.58,274.58,1021,1021,1015,73,0,800,Clear,clear sky,01d,0,3.05,212,d,2019-12-05 09:00:00,1575547200,276.6,276.6,276.6,1020,1020,1014,64,0,800,Clear,clear sky,01d,0,2.61,220,d,2019-12-05 12:00:00,1575558000,275.81,275.81,275.81,1020,1020,1014,75,0,800,Clear,clear sky,01n,0,2.13,225,n,2019-12-05 15:00:00,1575568800,275.02,275.02,275.02,1019,1019,1013,86,0,800,Clear,clear sky,01n,0,3.03,225,n,2019-12-05 18:00:00,1575579600,274.71,274.71,274.71,1019,1019,1013,81,0,800,Clear,clear sky,01n,0,3.02,227,n,2019-12-05 21:00:00,1575590400,273.9,273.9,273.9,1018,1018,1011,80,0,801,Clouds,few clouds,02n,21,3.48,210,n,2019-12-06 00:00:00,1575601200,273.67,273.67,273.67,1016,1016,1010,77,0,802,Clouds,scattered clouds,03n,40,4.29,211,n,2019-12-06 03:00:00,1575612000,273.72,273.72,273.72,1015,1015,1009,76,0,803,Clouds,broken clouds,04n,68,4.58,212,n,2019-12-06 06:00:00,1575622800,275.09,275.09,275.09,1014,1014,1008,67,0,804,Clouds,overcast clouds,04d,100,5.33,213,d,2019-12-06 09:00:00,1575633600,276.75,276.75,276.75,1012,1012,1006,64,0,804,Clouds,overcast clouds,04d,100,5.24,217,d,2019-12-06 12:00:00,1575644400,276.66,276.66,276.66,1010,1010,1005,79,0,500,Rain,light rain,10n,100,5.45,222,0.81,n,2019-12-06 15:00:00,1575655200,276.87,276.87,276.87,1009,1009,1003,83,0,500,Rain,light rain,10n,100,5.9,224,0.94,n,2019-12-06 18:00:00,1575666000,277.5,277.5,277.5,1009,1009,1003,80,0,500,Rain,light rain,10n,100,5.83,224,0.31,n,2019-12-06 21:00:00,1575676800,277.77,277.77,277.77,1007,1007,1001,85,0,500,Rain,light rain,10n,100,5.88,228,0.44,n,2019-12-07 00:00:00,1575687600,278.49,278.49,278.49,1006,1006,1001,86,0,500,Rain,light rain,10n,100,5.72,229,1.94,n,2019-12-07 03:00:00,1575698400,279.49,279.49,279.49,1006,1006,1001,84,0,804,Clouds,overcast clouds,04n,100,5.14,238,n,2019-12-07 06:00:00,1575709200,280.34,280.34,280.34,1008,1008,1002,87,0,804,Clouds,overcast clouds,04d,99,5,255,d,2019-12-07 09:00:00,1575720000,281.29,281.29,281.29,1009,1009,1003,79,0,500,Rain,light rain,10d,98,5.1,275,0.31,d,2019-12-07 12:00:00,2950159,Berlin,52.517,13.3889,DE,1000000,3600,1575269732,1575298575
